stationId,stationName,stationLongitude,stationLatitude,parkingQRBikeCnt,parkingELECBikeCnt,parkingTotBikeCnt
ST-1859,2632.석촌고분역 2번 출구,127.09739685,37.50264359,25,2,27
ST-1860,2633.송파학사 옆,127.14710236,37.47817993,0,0,0
ST-1861,2634.위례포레샤인아파트 2318동,127.13717651,37.477211,5,3,8
ST-1862,2635.잠실새내역 1번출구,127.08673859,37.51129532,8,0,8
ST-1864,2637. 아시아지하보도 14번 출구,127.07881165,37.51146317,2,0,2
ST-1866,2639.석촌역 8번출구,127.10657501,37.50550461,10,1,11
ST-1793,2641.송파역 4번출구,127.11151123,37.50004959,8,3,11
ST-1794,2642.마천동 성내천 쉼터,127.14778137,37.50149536,4,2,6
ST-1795,2643.풍납중학교 측면,127.11694336,37.52515793,0,0,0
ST-1796,2644. 성내5교,127.13774109,37.50166702,23,9,32
ST-1797,2645.잠실나들목2(엘스아파트136동),127.08434296,37.51621246,3,1,4
ST-1867,2646.레이크펠리스101동앞,127.09129333,37.50775909,11,8,19
ST-1868,2647.잠실 자전거 수리센터 앞,127.10107422,37.51156998,20,2,22
ST-1869,2648.헬리오시티 112동 앞,127.10464478,37.49469757,30,2,32
ST-1870,2649.오금공원사거리2,127.13233185,37.50544357,0,1,1
ST-1871,2650.위례22단지 2208동 다리앞,127.13813782,37.47854996,4,2,6
ST-1872,2651.경찰병원역 3번출구 앞,127.12480164,37.49612427,0,0,0
ST-1873,2652.송파 레미니스1단지 102동 앞,127.13426208,37.50883102,1,3,4
ST-1874,2653.올림픽공원사거리(선수촌아파트),127.12864685,37.51202011,0,0,0
ST-1875,2654.올림픽선수촌아파트 136동 앞,127.13369751,37.50997543,2,0,2
ST-1876,2655.송이공원,127.11884308,37.50057983,0,0,0
ST-1878,2656.풍납동 아이파크 107동 앞,127.11463928,37.52480316,4,0,4
ST-1877,2657.송파 파인타운 11단지 ,127.13219452,37.47916031,15,4,19
ST-2409,2658.가락몰 업무동,127.11569214,37.49535751,4,1,5
ST-2410,2659.서울친환경유통센터,127.10453033,37.49416733,10,0,10
ST-1718,2701. 마곡나루역 5번출구 뒤편,126.82731628,37.56520081,55,0,55
ST-1727,2702. 마곡 엠밸리2단지,126.81944275,37.56917953,28,1,29
ST-2018,2703.서울도시가스 앞 ,126.87202454,37.54748535,0,1,1
ST-2020,2704.홈플러스(강서점),126.85401154,37.55852127,9,0,9
ST-2022,2706.강서공업고등학교 앞,126.8164978,37.57631683,18,0,18
ST-2023,2707.한강아파트,126.84441376,37.57036972,37,2,39
ST-2024,2708.강서한강자이타워 앞,126.84890747,37.56468201,6,0,6
ST-2025,2709.강변아파트 310동 앞,126.85691833,37.56458664,15,0,15
ST-2026,2710.라이품 공영주차장 앞,126.84166718,37.57131958,13,0,13
ST-2027,2711.가로공원공영주차장 1번 출구,126.83744812,37.53736115,27,1,28
ST-2028,2712.화곡터널입구교차로,126.84236145,37.53835678,9,0,9
ST-2029,2713.우장초등학교 앞,126.84667206,37.54853439,34,0,34
ST-2031,2715.마곡나루역 2번 출구 ,126.82743835,37.56692505,49,1,50
ST-2032,2716.롯데 R&D 센터,126.82831573,37.57094193,3,0,3
ST-2033,2717.LG유플러스 마곡사옥,126.83390045,37.56133652,42,0,42
ST-2034,2718.마곡수명산파크1단지,126.83146667,37.55519104,30,1,31
ST-2035,2719.마곡문화공원,126.83034515,37.56121063,25,1,26
ST-2036,2720.힐스테이트에코,126.8296051,37.55965805,1,0,1
ST-2037,2721.등촌1-10단지 교차로,126.8393631,37.56320572,3,0,3
ST-2040,2723.마곡 필네이처,126.83669281,37.56089401,9,0,9
ST-2041,2724.(재)FITI시험연구원,126.83856964,37.56848526,3,2,5
ST-2042,2725.서울식물원 식물문화센터,126.83563232,37.56883621,7,3,10
ST-2044,2727.서울식물원 잔디마당 앞,126.8306427,37.5639267,34,0,34
ST-2045,2728.마곡나루역 3번 출구,126.82807922,37.56580353,17,0,17
ST-2046,2729.넥센 유니버시티 앞,126.82809448,37.56948471,19,0,19
ST-2047,2730.마곡메가박스 앞,126.83495331,37.55912781,2,0,2
ST-2048,2731.명덕고교,126.8347168,37.55524063,31,0,31
ST-2049,2732.마곡수명산 1-2단지 ,126.82985687,37.5553093,6,3,9
ST-2050,2733.마곡13단지 정문 앞,126.81991577,37.5586319,71,4,75
ST-2052,2735.마곡 공공청사,126.82395172,37.56229401,40,0,40
ST-2054,2737.까치산역 3번 출구,126.84664154,37.53158951,10,0,10
ST-2056,2739.수명산파크1단지교차로,126.82861328,37.55363083,48,4,52
ST-2057,2740.마곡레포츠센터,126.83244324,37.57297516,27,4,31
ST-2058,2741.마곡수명산파크5-6단지,126.82688141,37.55061722,2,0,2
ST-2059,2742.강서구민올림픽체육센터,126.85042572,37.55990601,15,3,18
ST-2411,2744.강서세무서 앞,126.82096863,37.56209183,5,0,5
ST-2412,2745.수명초등학교,126.82311249,37.5525589,16,1,17
ST-2419,2746.수명산파크 4단지 411동 앞,126.82493591,37.55134964,4,2,6
ST-1753,2801. 대륭포스트타워1차,126.89542389,37.48437119,11,0,11
ST-1944,2804.항동지구 6단지 602동 앞,126.82001495,37.47737503,33,2,35
ST-1945,2805.구로자원순환센터 ,126.82575989,37.48250961,18,4,22
ST-1946,2806.항동지구 4단지 입구,126.82645416,37.48259735,13,0,13
ST-1947,2807.항동지구 1단지 105동 앞,126.82181549,37.48062897,5,0,5
ST-1948,2808.항동지구 2단지 202동 앞,126.82190704,37.48080826,6,1,7
ST-1949,2809.항동지구 11단지 1103동 앞,126.82311249,37.47790527,38,0,38
ST-1950,2810.항동지구 3단지 311동 앞,126.82327271,37.47793961,33,0,33
ST-1952,2812.항동프라자,126.82275391,37.4798317,10,1,11
ST-1953,2813.항동지구 3단지 302동 앞,126.82546997,37.47937012,11,0,11
ST-1954,2814.항동지구 10단지 1001동 앞,126.82563782,37.47934341,15,1,16
ST-1955,2815.항동지구 7단지 정문,126.81658936,37.47603607,16,1,17
ST-1956,2816.항동지구 8단지 803동옆(주차장입구),126.81700897,37.47473145,14,1,15
ST-1957,2817.천왕이펜하우스5단지 앞,126.84037018,37.47989655,19,0,19
ST-1958,2818.천왕이펜하우스3단지 앞,126.83853149,37.48223877,13,2,15
ST-1959,2819.하늘숲초등학교 앞,126.84161377,37.48366547,24,3,27
ST-1960,2820.신세기아파트 앞,126.8530426,37.49396515,12,0,12
ST-1961,2821.청구아파트 앞,126.86353302,37.50119019,16,1,17
ST-1962,2822.제니스스포츠 앞,126.87055206,37.50452042,11,6,17
ST-1963,2823.중앙유통단지 앞,126.87431335,37.49981308,6,0,6
ST-1964,2824.미래사랑어린이공원 앞,126.88956451,37.51006317,11,3,14
ST-1965,2825.초롱타운 앞,126.88039398,37.49545288,8,0,8
ST-1966,2826.가마산지하보도 옆,126.88047028,37.48864746,20,6,26
ST-2067,2901.공릉동풍림아파트 101동,127.06650543,37.62981415,25,1,26
ST-2068,2902.공릉풍림아파트 108동,127.06690979,37.62862015,10,0,10
ST-2069,2903.월계초안아파트 1단지,127.04436493,37.63372803,11,0,11
ST-2070,2904.중계3차청구아파트,127.07398224,37.65050507,1,0,1
ST-2073,2907. 월계중학교,127.05310822,37.63074875,14,0,14
ST-2074,2908. 광운대학교 중앙도서관,127.05856323,37.62000275,12,1,13
ST-2075,2909. 석계역 3번 출구,127.06745148,37.61545944,23,2,25
ST-2076,2910.도깨비시장,127.0740509,37.62186432,4,0,4
ST-2077,2911.상계역중앙시장,127.07191467,37.6588707,0,0,0
ST-2078,2912.대진고등학교,127.07326508,37.63815689,10,1,11
ST-2079,2913.상계8동 주민센터,127.05105591,37.66700363,29,2,31
ST-2080,2914.서울과학기술대학교(미래관),127.08103943,37.62950897,5,0,5
ST-2081,2915.서울과학기술대학교(어학교육원),127.07767487,37.63489914,1,0,1
ST-2083,2917.신창중학교 후문 맞은편 버스정류장,127.04692078,37.62807083,3,0,3
ST-2085,2919.등나무 근린공원(시립북서울미술관 앞) ,127.06761932,37.64020538,2,1,3
ST-2086,2920.상계중학교(당현2교사거리),127.06871033,37.65103531,0,0,0
ST-2087,2921.중계역 2번출구,127.06562042,37.64587021,23,0,23
ST-2160,3002.벽산상암스마트큐브 ,126.9036026,37.5650444,47,2,49
ST-2161,3003.래미안신공덕3차아파트,126.95679474,37.54554749,0,1,1
ST-2163,3005.마포구청 청사내,126.90218353,37.56624603,2,0,2
ST-2164,3006. 상암월드컵파크5단지(상암중학교),126.88739014,37.57948685,3,0,3
ST-2165,3007.MBC 앞,126.89029694,37.58194733,6,0,6
ST-2166,3008.DMC역7번출구,126.89836121,37.57711411,0,0,0
ST-2167,3009. 홍대입구역 사거리,126.92043304,37.55583954,1,0,1
ST-2168,3010.홍대입구역 3번출구,126.92538452,37.5582962,15,2,17
ST-2422,3013.서울지방고용노동청 앞,126.98725891,37.56760406,1,0,1
ST-1188,3100. 북성초교,126.9521637,37.55739594,0,0,0
ST-1189,3101. 서대문구청,126.93609619,37.57838058,2,0,2
ST-1190,3102. 연희삼거리,126.93165588,37.56799698,2,1,3
ST-1491,3103. 홍제삼거리 북측,126.94676971,37.58670044,8,0,8
ST-1492,3104. e편한세상 신촌4단지 앞,126.95620728,37.55812836,0,0,0
ST-1493,3105. 홍은센트레빌 아파트 앞,126.93852997,37.5971489,12,1,13
ST-2194,3109.북한산더샾 106동 앞,126.94129181,37.59293365,0,1,1
ST-2195,3110.홍은 현대아이파크 아파트 202동 앞,126.93694305,37.58928299,3,4,7
ST-2196,3111.무악재역 4번 출구,126.95016479,37.58221054,3,0,3
ST-2199,3113. 독립문 앞,126.95974731,37.57220459,0,1,1
ST-2198,3114.충정로역 3번 출구,126.96552277,37.56046295,0,0,0
ST-2200,3115.북아현 치안센터 인근,126.95574951,37.56145477,1,2,3
ST-2201,3116.신촌역 4번출구,126.93720245,37.55550385,0,0,0
ST-2202,3117.이화여대 인문관 인근,126.94532776,37.56406784,2,0,2
ST-2204,3119.연희 브라운스톤 아파트 앞,126.92985535,37.56519699,0,1,1
ST-2205,3120.DMC엘가아파트 앞,126.91809082,37.56983566,3,1,4
ST-2206,3121.가좌삼거리,126.91298676,37.57065201,6,2,8
ST-2207,3122.북가좌삼거리2,126.90646362,37.5742836,18,4,22
ST-2208,3123.DMC파크뷰자이1단지 110동 앞,126.91510773,37.5723877,4,12,16
ST-2210,3125.연희파크푸르지오아파트 앞,126.92782593,37.57564163,22,3,25
ST-2211,3126.남가좌동 제2공영주차장,126.92274475,37.58334351,0,0,0
ST-2212,3127.홍은2파출소 옆,126.93628693,37.58333588,8,1,9
ST-2213,3128.동신병원 맞은편,126.93599701,37.5813179,7,0,7
ST-2214,3129.DMC래미안e편한세상203동옆,126.91132355,37.57626343,13,0,13
ST-2215,3130.가재울사거리,126.91799164,37.57456207,1,0,1
ST-2216,3131.연가교 교차로,126.92118835,37.57215881,11,2,13
ST-2217,3132.홍제교,126.94421387,37.59186172,2,0,2
ST-2219,3134.SK리쳄블(상수도사업본부),126.96658325,37.56131744,0,0,0
ST-1972,3201.당산skv1센터,126.89916992,37.53073502,2,0,2
ST-1973,3202.당산롯데캐슬프레스티지,126.903862,37.52869034,3,4,7
ST-1974,3203.도림동배드민턴체육관,126.89859009,37.50611496,2,1,3
ST-1975,3204.도림고가도로 밑,126.89818573,37.51124191,0,1,1
ST-1976,3205.문래현대2차,126.882164,37.5202179,41,0,41
ST-1977,3206.문래동 주민센터,126.899086,37.51707077,0,0,0
ST-1978,3207.양남사거리1,126.88972473,37.5218277,2,0,2
ST-1982,3211.신길 래미안 프레비뉴,126.90808868,37.50438309,1,0,1
ST-1983,3212.신풍역 6번출구,126.91130829,37.50017166,1,0,1
ST-1985,3214.영등포 푸르지오 아파트 A,126.90105438,37.51202393,1,1,2
ST-1986,3215.강변삼성래미안,126.90782928,37.52974319,12,0,12
ST-1990,3219.영등포역 1번출구,126.9077301,37.5148468,33,2,35
ST-1991,3220.래미안에스티움 앞 (신풍로),126.91397858,37.50013733,4,4,8
ST-1992,3221.서울특별시 남부교육지원청,126.89530182,37.51933289,6,1,7
ST-2390,3306.서울신우초등학교,126.93177795,37.46214676,0,0,0
ST-2393,3310.영락고등학교,126.94364166,37.47662735,0,0,0
ST-2394,3311.서울대입구역 4번 출구,126.95157623,37.48122025,2,2,4
ST-1798,3401.창신두산아파트,127.0139389,37.57376099,4,1,5
ST-1799,3402.이화공영주차장,127.00556946,37.57660675,1,0,1
ST-1801,3404.서울특별시 중부교육지원청,127.00235748,37.57185364,0,1,1
ST-1802,3405.파크팰리스,126.97055054,37.57455063,1,0,1
ST-1804,3407.안국동사거리(신),126.98339081,37.57580566,7,0,7
ST-1805,3408.종로타워빌딩,126.98323822,37.57070541,1,0,1
ST-1807,3410.종로3가역 8번출구,126.99188995,37.5724678,1,0,1
ST-1808,3411.종묘,126.99437714,37.57072067,2,3,5
ST-1809,3412.세운상가,126.99454498,37.5703125,0,0,0
ST-1810,3413.종로플레이스,126.99796295,37.57320023,7,3,10
ST-1811,3414.종로5가역 4번출구,127.00222778,37.57117462,2,0,2
ST-1812,3415.동대문역6번출구,127.01078796,37.57146072,4,21,25
ST-1813,3416.동묘앞역 6번출구,127.01561737,37.5715332,0,13,13
ST-1814,3417.창신3동주민센터,127.01525116,37.57772446,1,2,3
ST-1815,3418.창신역2번 출구,127.01506042,37.57998657,0,0,0
ST-1816,3419.국립어린이과학관,126.99736786,37.58194733,1,3,4
ST-1817,3420. 성균관대입구 사거리 B,126.99885559,37.58327484,1,0,1
ST-1818,3421.혜화역 1번출구,127.00185394,37.58385468,7,2,9
ST-1819,3422.성균관대 정문,126.99713135,37.58479691,1,1,2
ST-1820,3423.현대그룹(본사),127.00069427,37.57583618,6,6,12
ST-1822,3425.광화문 풍림스페이스본 1단지앞,126.96895599,37.57529068,0,1,1
ST-1823,3426.독립문역 2번출구 뒤,126.95755005,37.57501602,1,1,2
ST-1824,3427.인왕산 아이파크 정문,126.95584869,37.57666779,0,0,0
ST-1825,3428.서울미술관,126.96349335,37.59512711,0,0,0
ST-1826,3429.HW컨벤션센터 앞,126.96308899,37.59725952,0,0,0
ST-1827,3430.구기치안센터 앞,126.9566803,37.60950089,13,2,15
ST-1828,3431.로제우스 레포츠센터,126.95768738,37.60760117,5,0,5
ST-1829,3432.종로2가 사거리,126.98880768,37.57001877,14,1,15
ST-983,3500. 군자역2번출구,127.07969666,37.55758667,9,0,9
ST-984,3501. 광진구청 앞,127.08300018,37.53950119,0,0,0
ST-985,3502. 중곡역 1번출구,127.08429718,37.56565857,11,4,15
ST-986,3503. 광진유진스웰,127.10895538,37.55048752,1,0,1
ST-987,3504. 원일교회,127.07659912,37.53805161,3,1,4
ST-988,3505. 신양초교앞 교차로,127.06839752,37.5352211,8,1,9
ST-1191,3506. 영동대교 북단,127.06109619,37.53701401,14,1,15
ST-1192,3507. 어린이회관,127.07800293,37.54595184,0,0,0
ST-1193,3508. 화양사거리,127.06787872,37.54822159,0,0,0
ST-1194,3509. 세종사이버대학교,127.07319641,37.55341721,37,12,49
ST-1427,3510. 중곡SK아파트앞,127.08625031,37.56864929,0,2,2
ST-1195,3511. 응봉역 1번출구,127.03510284,37.55125046,23,3,26
ST-1197,3513. 상왕십리역 1번출구,127.02919769,37.56460953,12,4,16
ST-1198,3514. 왕십리교회옆,127.0236969,37.56626129,2,8,10
ST-1199,3515. 서울숲 관리사무소,127.04208374,37.54281616,0,2,2
ST-1271,3516. 구의아리수정수센터앞,127.09324646,37.54370499,17,5,22
ST-1266,3517. 용마사거리,127.08227539,37.5625267,24,4,28
ST-1263,3518. 군자역 7번출구뒤,127.07913971,37.55686188,0,1,1
ST-1378,3520. 광진경찰서,127.08408356,37.54251862,1,5,6
ST-1379,3521. 현대홈타운 뒷길,127.09661865,37.54342651,1,0,1
ST-1429,3523. 건국대학교 과학관(이과대) 앞,127.08016968,37.54171753,15,0,15
ST-1428,3524. 세종대학교,127.07382202,37.55023575,3,0,3
ST-1599,3525. 금호스포츠센터앞,127.02507019,37.54608917,13,5,18
ST-1601,3527. 왕십리 자이아파트(101동 앞),127.02439117,37.56179047,0,0,0
ST-1602,3528. 광진정보도서관,127.11051178,37.55059814,23,0,23
ST-1603,3529. 어린이대공원정문,127.07592773,37.54978943,0,0,0
ST-1616,3530. 왕십리자이아파트 후문(삼거리),127.02635956,37.56014633,0,3,3
ST-1617,3531. 논골사거리(금호도서관 입구),127.02484131,37.55477905,0,0,0
ST-1618,3532. 왕십리KCC스위첸아파트,127.02677917,37.56068039,11,0,11
ST-1660,3533. 건대입구역 사거리(롯데백화점),127.07061768,37.53913879,26,3,29
ST-1661,3534. 건대입구역 5번출구 뒤,127.06949615,37.5401268,4,0,4
ST-1663,3536. 중앙농협(자양동),127.08074188,37.53181076,2,0,2
ST-1664,3537. 아차산 휴먼시아 아파트 옆,127.09375763,37.54848862,0,0,0
ST-1659,3538. 서울숲 IT캐슬,127.04476166,37.55089188,0,0,0
ST-1686,3539. 서원마을,127.13283539,37.56379318,14,2,16
ST-1690,3541. 커먼그라운드,127.06604004,37.54124832,2,1,3
ST-1722,3542. 래미안 구의파크 스위트,127.09003448,37.5450058,35,0,35
ST-1760,3543. 세종대학교(학술정보원),127.07444,37.55137253,4,0,4
ST-2326,3544.한양대역 3번 출구,127.04377747,37.55453873,2,0,2
ST-2327,3545.한양대역 1번출구,127.04335785,37.55657959,1,0,1
ST-2329,3547.상왕십리역 6번 출입구,127.02886963,37.56438065,0,0,0
ST-2330,3548.뚝섬역 6번출구,127.04766846,37.54695892,2,1,3
ST-2331,3549.건영아파트 앞,127.07110596,37.55514145,20,3,23
ST-2332,3550.금호나들목,127.02320099,37.54404068,10,11,21
ST-2333,3551.성동도로사업소,127.05632782,37.55979919,27,3,30
ST-2334,3552.서울숲 공영주차장앞,127.04277039,37.54195786,2,2,4
ST-2335,3553.마장역3번출구,127.04311371,37.565979,9,2,11
ST-2337,3555.양지사거리(센트라스APT 115동앞),127.02915192,37.56681824,1,7,8
ST-2338,3556.신금호파크자이APT앞,127.01978302,37.55610657,0,0,0
ST-2339,3557.서울숲리버뷰자이APT105동 앞,127.03913116,37.55653,1,0,1
ST-2340,3558.마장동 금호어울림APT앞,127.04187012,37.56339645,0,0,0
ST-2341,3559.성동구민종합체육센터 앞,127.04460144,37.54590988,1,0,1
ST-2342,3560.성동구 견인차량 보관소 앞,127.05644989,37.56370926,22,19,41
ST-2343,3561.행당동 삼부APT후문,127.03839874,37.55926895,0,0,0
ST-2302,3563.구의7단지현대아파트,127.09083557,37.53680038,1,0,1
ST-2303,3564.나루마당,127.09828949,37.54707336,0,0,0
ST-2305,3566.우성4차아파트,127.07611084,37.53507233,0,2,2
ST-2308,3569.건대병원후문,127.0724411,37.53956604,1,0,1
ST-2309,3570.구의역 리버비스타 오피스텔,127.08901978,37.53809738,14,0,14
ST-2310,3571.화양 APT(횡단보도 옆),127.0654068,37.54434967,3,0,3
ST-2312,3573.광나루안전체험관,127.07671356,37.5513382,8,4,12
ST-2314,3575. 자양사거리(서원빌딩),127.08258057,37.53657532,2,0,2
ST-2318,3579.광진 캠퍼스시티,127.06745148,37.54788971,0,2,2
ST-2320,3581.광진광장,127.07396698,37.54747009,2,0,2
ST-2321,3582.화양동 우체국,127.06950378,37.54798889,8,6,14
ST-2325,3586.군자역 비채온 오피스텔,127.07727051,37.55771255,6,0,6
ST-2407,3587.우성식품 앞,127.09423065,37.54246521,4,2,6
ST-2408,3588.세종대학교(영실관),127.07353973,37.55237198,5,2,7
ST-2420,3600.사근빗물펌프장 건너편,127.04968262,37.56119156,14,2,16
ST-2474,3602. 한국지역난방공사강남지사,127.09433746,37.49229431,5,0,5
ST-2671,3604. 삼성중앙역 5번출구,127.05386353,37.51296234,4,3,7
ST-2673,3606. 신사동주민센터 옆,127.02285004,37.52422714,2,0,2
ST-2674,3609. 언주초등학교 입구,127.03849792,37.48536682,1,2,3
ST-2675,3610. 윗반마을 입구,127.1088028,37.46534729,1,1,2
ST-2676,3611. 방죽마을 입구,127.10721588,37.47123337,9,7,16
ST-2677,3612. 은곡마을,127.09801483,37.46726227,8,3,11
ST-2678,3614. 은마아파트 입구 사거리,127.06093597,37.49840164,9,0,9
ST-2679,3615. 서울 논현동우체국 앞,127.0326004,37.51446152,1,0,1
ST-2680,3616. 역삼중학교 앞(체육관 방향),127.04950714,37.49526215,0,0,0
